CustomerID,Recency,Frequency,Total_Items,Monetary,Avg_Order_Value,Cluster,Cluster_Name
CUST_0426,205,3,17,356.0299999999999,118.67666666666663,0,At Risk / Lost
CUST_0427,9,7,53,1641.73,234.53285714285715,3,Standard
CUST_0428,14,29,591,37565.57,1295.3644827586206,1,VIP
CUST_0429,2,20,135,6992.679999999999,349.63399999999996,1,VIP
CUST_0430,83,3,10,225.02999999999997,75.00999999999999,0,At Risk / Lost
CUST_0431,44,2,6,182.38,91.19,0,At Risk / Lost
CUST_0432,38,3,11,394.11999999999995,131.3733333333333,2,Dormant
CUST_0433,218,4,27,620.14,155.035,2,Dormant
CUST_0434,27,7,46,1426.54,203.79142857142855,2,Dormant
CUST_0435,24,6,35,1130.16,188.36,3,Standard
CUST_0436,117,7,87,2634.9500000000003,376.42142857142863,2,Dormant
CUST_0437,8,7,76,2289.7799999999997,327.1114285714285,3,Standard
CUST_0438,160,3,13,402.89,134.29666666666665,2,Dormant
CUST_0439,285,1,10,311.04999999999995,311.04999999999995,0,At Risk / Lost
CUST_0440,197,4,10,366.24,91.56,2,Dormant
CUST_0441,16,14,167,10168.02,726.2871428571428,1,VIP
CUST_0442,56,23,133,6501.58,282.67739130434785,1,VIP
CUST_0443,19,10,123,5990.91,599.091,1,VIP
CUST_0444,15,7,37,779.46,111.35142857142857,3,Standard
CUST_0445,21,2,6,255.97,127.985,3,Standard
CUST_0446,54,1,1,10.95,10.95,0,At Risk / Lost
CUST_0447,101,4,40,989.77,247.4425,2,Dormant
CUST_0448,38,3,32,1006.9600000000002,335.65333333333336,2,Dormant
CUST_0449,255,1,5,42.45,42.45,0,At Risk / Lost
CUST_0450,2,58,1159,70128.65,1209.1146551724137,1,VIP
CUST_0451,4,20,126,6110.19,305.5095,1,VIP
CUST_0452,1,6,33,1362.7,227.11666666666667,3,Standard
CUST_0453,4,3,19,1012.6700000000001,337.5566666666667,3,Standard
CUST_0454,79,1,1,24.96,24.96,0,At Risk / Lost
CUST_0455,126,5,43,2173.44,434.688,2,Dormant
CUST_0456,253,1,3,35.79,35.79,0,At Risk / Lost
CUST_0457,145,2,13,244.76,122.38,0,At Risk / Lost
CUST_0458,128,1,1,6.12,6.12,0,At Risk / Lost
CUST_0459,1,2,13,419.12000000000006,209.56000000000003,3,Standard
CUST_0460,6,13,128,7628.27,586.7900000000001,1,VIP
CUST_0461,5,6,27,761.3100000000001,126.885,3,Standard
CUST_0462,26,18,94,4012.2799999999997,222.90444444444444,1,VIP
CUST_0463,8,4,11,156.74,39.185,3,Standard
CUST_0464,171,1,2,12.08,12.08,0,At Risk / Lost
CUST_0465,39,24,98,3435.04,143.12666666666667,1,VIP
CUST_0466,63,11,113,6492.81,590.2554545454545,2,Dormant
CUST_0467,40,2,21,331.37,165.685,2,Dormant
CUST_0468,3,11,57,2069.34,188.12181818181818,3,Standard
CUST_0469,9,14,177,6771.17,483.65500000000003,1,VIP
CUST_0470,236,1,3,91.14,91.14,0,At Risk / Lost
CUST_0471,150,1,7,115.09,115.09,0,At Risk / Lost
CUST_0472,15,37,343,31602.34,854.1172972972973,1,VIP
CUST_0473,84,4,27,518.73,129.6825,2,Dormant
CUST_0474,65,4,37,1411.7,352.925,2,Dormant
CUST_0475,59,1,3,144.24,144.24,0,At Risk / Lost
CUST_0476,364,1,3,43.0,43.0,0,At Risk / Lost
CUST_0477,5,24,269,10409.529999999999,433.7304166666666,1,VIP
CUST_0478,340,1,2,62.7,62.7,0,At Risk / Lost
CUST_0479,39,17,83,3958.95,232.87941176470588,1,VIP
CUST_0480,7,6,22,357.44,59.57333333333333,3,Standard
CUST_0481,48,24,138,6840.59,285.02458333333334,1,VIP
CUST_0482,342,1,14,313.39,313.39,0,At Risk / Lost
CUST_0483,163,1,4,97.12,97.12,0,At Risk / Lost
CUST_0484,197,7,37,1451.71,207.38714285714286,2,Dormant
CUST_0485,3,4,39,1359.7099999999998,339.92749999999995,3,Standard
CUST_0486,71,1,4,95.32,95.32,0,At Risk / Lost
CUST_0487,32,6,55,2945.9700000000003,490.99500000000006,2,Dormant
CUST_0488,16,16,136,7139.319999999999,446.2074999999999,1,VIP
CUST_0489,1,7,68,3244.7200000000003,463.5314285714286,3,Standard
CUST_0490,80,7,58,1871.99,267.4271428571429,2,Dormant
CUST_0491,201,4,9,434.25,108.5625,2,Dormant
CUST_0492,105,5,19,545.4,109.08,2,Dormant
CUST_0493,130,1,6,263.22,263.22,0,At Risk / Lost
CUST_0494,47,5,22,751.55,150.31,2,Dormant
CUST_0495,167,1,2,104.78,104.78,0,At Risk / Lost
CUST_0496,51,5,42,1142.8100000000002,228.56200000000004,2,Dormant
CUST_0497,6,4,5,152.07,38.0175,3,Standard
CUST_0498,19,16,165,7542.140000000001,471.3837500000001,1,VIP
CUST_0499,34,6,23,659.87,109.97833333333334,2,Dormant
CUST_0500,47,1,7,227.72000000000003,227.72000000000003,0,At Risk / Lost
CUST_0501,1,44,622,52030.47,1182.5106818181819,1,VIP
CUST_0502,222,1,5,44.56,44.56,0,At Risk / Lost
CUST_0503,64,2,9,484.75,242.375,2,Dormant
CUST_0504,49,4,26,938.6799999999998,234.66999999999996,2,Dormant
CUST_0505,177,3,23,861.15,287.05,2,Dormant
CUST_0506,45,8,29,1720.99,215.12375,2,Dormant
CUST_0507,34,3,21,554.44,184.81333333333336,2,Dormant
CUST_0508,154,2,15,825.29,412.645,2,Dormant
CUST_0509,11,8,48,2081.54,260.1925,3,Standard
CUST_0510,89,5,39,1099.2799999999997,219.85599999999994,2,Dormant
CUST_0511,2,15,130,4574.579999999999,304.9719999999999,1,VIP
CUST_0512,208,2,6,113.71,56.855,0,At Risk / Lost
CUST_0513,29,33,565,56648.87999999999,1716.632727272727,1,VIP
CUST_0514,11,1,4,96.94,96.94,3,Standard
CUST_0515,21,1,2,76.44,76.44,0,At Risk / Lost
CUST_0516,78,7,51,1762.4700000000003,251.78142857142862,2,Dormant
CUST_0517,178,7,43,843.32,120.47428571428573,2,Dormant
CUST_0518,21,43,443,45746.66,1063.8758139534884,1,VIP
CUST_0519,20,7,75,3068.38,438.34000000000003,3,Standard
CUST_0520,183,1,17,858.5200000000001,858.5200000000001,0,At Risk / Lost
CUST_0521,43,2,17,814.46,407.23,2,Dormant
CUST_0522,81,6,31,1024.36,170.72666666666666,2,Dormant
CUST_0523,77,2,9,296.39,148.195,0,At Risk / Lost
CUST_0524,2,16,137,7979.23,498.701875,1,VIP
CUST_0525,1,7,38,1447.03,206.71857142857144,3,Standard
CUST_0526,4,24,213,7866.04,327.75166666666667,1,VIP
CUST_0527,134,1,3,72.03,72.03,0,At Risk / Lost
CUST_0528,289,1,6,121.79,121.79,0,At Risk / Lost
CUST_0529,130,2,27,791.89,395.945,2,Dormant
CUST_0530,134,6,32,1273.72,212.28666666666666,2,Dormant
CUST_0531,123,2,22,707.8499999999999,353.92499999999995,2,Dormant
CUST_0532,155,4,39,1492.23,373.0575,2,Dormant
CUST_0533,42,14,111,5787.660000000001,413.4042857142858,1,VIP
CUST_0534,22,9,116,5298.060000000001,588.6733333333335,1,VIP
CUST_0535,37,7,41,1508.28,215.46857142857144,2,Dormant
CUST_0536,1,3,23,487.27000000000004,162.42333333333335,3,Standard
CUST_0537,131,1,7,59.82000000000001,59.82000000000001,0,At Risk / Lost
CUST_0538,44,6,33,930.85,155.14166666666668,2,Dormant
CUST_0539,1,27,306,28925.199999999997,1071.3037037037036,1,VIP
CUST_0540,28,6,30,941.7,156.95000000000002,2,Dormant
CUST_0541,10,28,542,37060.32,1323.5828571428572,1,VIP
CUST_0542,74,4,34,1464.25,366.0625,2,Dormant
CUST_0543,9,7,49,1819.4700000000003,259.92428571428576,3,Standard
CUST_0544,60,15,154,7320.789999999999,488.0526666666666,1,VIP
CUST_0545,60,5,12,566.96,113.39200000000001,2,Dormant
CUST_0546,227,1,2,77.6,77.6,0,At Risk / Lost
CUST_0547,6,49,948,102400.88,2089.8138775510206,1,VIP
CUST_0548,364,1,9,171.42,171.42,0,At Risk / Lost
CUST_0549,130,3,12,241.62,80.54,0,At Risk / Lost
CUST_0550,314,1,4,136.24,136.24,0,At Risk / Lost
CUST_0551,58,3,21,418.7,139.56666666666666,2,Dormant
CUST_0552,91,1,4,63.72,63.72,0,At Risk / Lost
CUST_0553,35,1,5,39.5,39.5,0,At Risk / Lost
CUST_0554,13,6,32,813.51,135.585,3,Standard
CUST_0555,32,1,2,53.36,53.36,0,At Risk / Lost
CUST_0556,71,8,90,3731.2200000000003,466.40250000000003,2,Dormant
CUST_0557,7,24,276,10131.109999999999,422.1295833333333,1,VIP
CUST_0558,56,5,11,411.54,82.308,2,Dormant
CUST_0559,306,2,3,112.51,56.255,0,At Risk / Lost
CUST_0560,64,10,105,4963.069999999999,496.3069999999999,2,Dormant
CUST_0561,125,4,19,410.96,102.74,2,Dormant
CUST_0562,151,3,17,754.8700000000001,251.62333333333336,2,Dormant
CUST_0563,293,1,3,154.59,154.59,0,At Risk / Lost
CUST_0564,39,5,18,409.42,81.884,2,Dormant
CUST_0565,89,2,14,670.75,335.375,2,Dormant
CUST_0566,14,5,28,1065.17,213.03400000000002,3,Standard
CUST_0567,1,12,102,3276.95,273.07916666666665,1,VIP
CUST_0568,174,1,8,111.22999999999999,111.22999999999999,0,At Risk / Lost
CUST_0569,64,1,5,106.7,106.7,0,At Risk / Lost
CUST_0570,12,1,3,46.26,46.26,0,At Risk / Lost
CUST_0571,334,1,10,273.75,273.75,0,At Risk / Lost
CUST_0572,266,1,9,577.3,577.3,0,At Risk / Lost
CUST_0573,43,22,160,7122.6,323.75454545454545,1,VIP
CUST_0574,91,5,22,504.28000000000003,100.85600000000001,2,Dormant
CUST_0575,84,7,33,1307.58,186.79714285714286,2,Dormant
CUST_0576,65,6,35,1007.27,167.87833333333333,2,Dormant
CUST_0577,20,6,57,2082.12,347.02,3,Standard
CUST_0578,27,6,33,766.28,127.71333333333332,2,Dormant
CUST_0579,109,24,241,14110.88,587.9533333333333,1,VIP
CUST_0580,1,3,26,1076.78,358.9266666666667,3,Standard
CUST_0581,8,36,666,57734.030000000006,1603.7230555555557,1,VIP
CUST_0582,110,1,6,250.54,250.54,0,At Risk / Lost
CUST_0583,149,7,15,759.06,108.43714285714285,2,Dormant
CUST_0584,21,16,118,3681.57,230.098125,1,VIP
CUST_0585,184,1,1,29.4,29.4,0,At Risk / Lost
CUST_0586,106,1,1,17.61,17.61,0,At Risk / Lost
CUST_0587,31,7,52,974.46,139.20857142857145,2,Dormant
CUST_0588,129,3,8,301.90999999999997,100.63666666666666,0,At Risk / Lost
CUST_0589,25,4,28,1047.52,261.88,3,Standard
CUST_0590,207,1,2,107.32,107.32,0,At Risk / Lost
CUST_0591,1,36,271,19031.62,528.656111111111,1,VIP
CUST_0592,76,4,41,746.22,186.555,2,Dormant
CUST_0593,36,23,169,6544.92,284.5617391304348,1,VIP
CUST_0594,29,7,38,1126.59,160.94142857142856,2,Dormant
CUST_0595,10,3,15,522.0500000000001,174.01666666666668,3,Standard
CUST_0596,102,1,4,77.8,77.8,0,At Risk / Lost
CUST_0597,129,1,1,28.31,28.31,0,At Risk / Lost
CUST_0598,9,2,9,282.38,141.19,3,Standard
CUST_0599,2,1,4,99.68,99.68,3,Standard
CUST_0600,253,1,1,29.98,29.98,0,At Risk / Lost
CUST_0601,67,7,20,612.41,87.48714285714286,2,Dormant
CUST_0602,57,10,77,3629.5099999999993,362.9509999999999,2,Dormant
CUST_0603,48,6,24,567.5,94.58333333333333,2,Dormant
CUST_0604,140,2,12,457.09000000000003,228.54500000000002,0,At Risk / Lost
CUST_0605,92,3,13,425.80000000000007,141.93333333333337,2,Dormant
CUST_0606,5,9,79,3233.16,359.24,3,Standard
CUST_0607,33,14,64,2889.07,206.36214285714286,1,VIP
CUST_0608,17,20,124,4523.1900000000005,226.15950000000004,1,VIP
CUST_0609,133,1,3,207.63,207.63,0,At Risk / Lost
CUST_0610,82,3,14,275.89,91.96333333333332,2,Dormant
CUST_0611,5,21,119,5767.280000000001,274.63238095238097,1,VIP
CUST_0612,95,6,50,2456.2000000000003,409.36666666666673,2,Dormant
CUST_0613,47,7,54,1385.79,197.97,2,Dormant
CUST_0614,36,19,110,4048.87,213.09842105263158,1,VIP
CUST_0615,128,3,24,696.44,232.14666666666668,2,Dormant
CUST_0616,11,15,101,4161.460000000001,277.43066666666675,1,VIP
CUST_0617,9,18,82,2827.150000000001,157.06388888888895,1,VIP
CUST_0618,131,1,4,116.68,116.68,0,At Risk / Lost
CUST_0619,201,1,3,128.28,128.28,0,At Risk / Lost
CUST_0620,64,1,2,17.5,17.5,0,At Risk / Lost
CUST_0621,45,5,46,2331.12,466.224,2,Dormant
CUST_0622,21,18,113,4431.51,246.19500000000002,1,VIP
CUST_0623,19,11,128,7993.639999999999,726.6945454545454,1,VIP
CUST_0624,37,4,15,371.01,92.7525,2,Dormant
CUST_0625,99,1,7,225.92000000000002,225.92000000000002,0,At Risk / Lost
CUST_0626,25,21,193,7097.339999999999,337.9685714285714,1,VIP
CUST_0627,44,1,4,219.88,219.88,0,At Risk / Lost
CUST_0628,47,2,7,103.37,51.685,0,At Risk / Lost
CUST_0629,4,5,22,897.77,179.554,3,Standard
CUST_0630,71,5,19,747.33,149.466,2,Dormant
CUST_0631,13,15,117,4386.93,292.46200000000005,1,VIP
CUST_0632,122,10,54,1957.3100000000002,195.73100000000002,2,Dormant
CUST_0633,7,5,33,1251.1000000000001,250.22000000000003,3,Standard
CUST_0634,110,3,21,438.58,146.19333333333333,2,Dormant
CUST_0635,16,22,192,19640.590000000004,892.7540909090911,1,VIP
CUST_0636,104,2,10,193.15000000000003,96.57500000000002,0,At Risk / Lost
CUST_0637,104,5,23,722.42,144.48399999999998,2,Dormant
CUST_0638,202,1,4,77.99,77.99,0,At Risk / Lost
CUST_0639,216,1,8,229.60000000000002,229.60000000000002,0,At Risk / Lost
CUST_0640,4,2,5,172.14,86.07,3,Standard
CUST_0641,4,5,49,1778.7400000000002,355.74800000000005,3,Standard
CUST_0642,308,1,4,61.52,61.52,0,At Risk / Lost
CUST_0643,1,1,1,31.94,31.94,3,Standard
CUST_0644,18,15,145,6100.44,406.69599999999997,1,VIP
CUST_0645,109,6,50,1309.4899999999998,218.2483333333333,2,Dormant
CUST_0646,236,2,19,1029.44,514.72,2,Dormant
CUST_0647,143,5,25,769.88,153.976,2,Dormant
CUST_0648,50,17,93,4261.739999999999,250.69058823529406,1,VIP
CUST_0649,10,4,13,548.82,137.205,3,Standard
CUST_0650,19,5,48,1301.4100000000003,260.28200000000004,3,Standard
CUST_0651,262,1,9,124.52000000000001,124.52000000000001,0,At Risk / Lost
CUST_0652,10,21,144,6079.15,289.4833333333333,1,VIP
CUST_0653,159,2,10,113.94999999999999,56.974999999999994,0,At Risk / Lost
CUST_0654,61,3,30,948.4,316.1333333333333,2,Dormant
CUST_0655,27,1,5,158.9,158.9,0,At Risk / Lost
CUST_0656,20,3,15,441.82,147.27333333333334,3,Standard
CUST_0657,71,15,82,2525.35,168.35666666666665,2,Dormant
CUST_0658,92,1,7,126.86999999999999,126.86999999999999,0,At Risk / Lost
CUST_0659,68,2,17,395.56,197.78,2,Dormant
CUST_0660,51,1,8,164.42000000000002,164.42000000000002,0,At Risk / Lost
CUST_0661,23,4,34,919.31,229.8275,3,Standard
CUST_0662,245,1,4,31.28,31.28,0,At Risk / Lost
CUST_0663,181,2,18,523.9300000000001,261.96500000000003,0,At Risk / Lost
CUST_0664,310,1,6,75.0,75.0,0,At Risk / Lost
CUST_0665,27,7,44,1314.3999999999996,187.77142857142852,2,Dormant
CUST_0666,297,1,5,244.7,244.7,0,At Risk / Lost
CUST_0667,5,29,424,34639.62,1194.469655172414,1,VIP
CUST_0668,28,18,108,3594.18,199.67666666666665,1,VIP
CUST_0669,320,1,16,673.5600000000001,673.5600000000001,0,At Risk / Lost
CUST_0670,9,10,61,1906.8000000000002,190.68,3,Standard
CUST_0671,1,9,101,4991.700000000001,554.6333333333334,1,VIP
CUST_0672,199,4,22,508.15000000000003,127.03750000000001,2,Dormant
CUST_0673,27,3,13,474.85999999999996,158.28666666666666,3,Standard
CUST_0674,18,6,42,1412.73,235.455,3,Standard
CUST_0675,39,1,3,121.56,121.56,0,At Risk / Lost
CUST_0676,99,4,9,159.84,39.96,0,At Risk / Lost
CUST_0677,21,9,54,1845.91,205.10111111111112,3,Standard
CUST_0678,87,4,16,583.16,145.79,2,Dormant
CUST_0679,6,14,143,7224.03,516.0021428571429,1,VIP
CUST_0680,41,7,62,2118.62,302.65999999999997,2,Dormant
CUST_0681,36,15,86,3150.5199999999995,210.03466666666662,1,VIP
CUST_0682,1,46,814,63514.12000000001,1380.741739130435,1,VIP
CUST_0683,46,4,28,737.0400000000001,184.26000000000002,2,Dormant
CUST_0684,190,1,10,547.97,547.97,0,At Risk / Lost
CUST_0685,92,6,37,1905.44,317.5733333333333,2,Dormant
CUST_0686,154,2,17,458.76,229.38,0,At Risk / Lost
CUST_0687,43,2,11,206.7,103.35,0,At Risk / Lost
CUST_0688,24,39,542,60247.880000000005,1544.817435897436,1,VIP
CUST_0689,4,19,148,7967.719999999999,419.3536842105263,1,VIP
CUST_0690,72,6,66,2026.99,337.83166666666665,2,Dormant
CUST_0691,49,1,3,131.67000000000002,131.67000000000002,0,At Risk / Lost
CUST_0692,80,4,27,965.0899999999999,241.27249999999998,2,Dormant
CUST_0693,137,1,2,48.36,48.36,0,At Risk / Lost
CUST_0694,138,3,21,280.19,93.39666666666666,0,At Risk / Lost
CUST_0695,56,2,14,689.38,344.69,2,Dormant
CUST_0696,26,5,33,1656.05,331.21,2,Dormant
CUST_0697,111,8,63,3328.99,416.12375,2,Dormant
CUST_0698,51,1,7,245.14000000000001,245.14000000000001,0,At Risk / Lost
CUST_0699,32,13,78,2623.33,201.79461538461538,1,VIP
CUST_0700,67,1,11,522.51,522.51,0,At Risk / Lost
CUST_0701,35,20,158,6991.55,349.5775,1,VIP
CUST_0702,221,1,4,211.52,211.52,0,At Risk / Lost
CUST_0703,65,2,9,181.44000000000003,90.72000000000001,0,At Risk / Lost
CUST_0704,94,1,5,190.15,190.15,0,At Risk / Lost
CUST_0705,25,1,1,6.58,6.58,0,At Risk / Lost
CUST_0706,122,1,5,122.89999999999999,122.89999999999999,0,At Risk / Lost
CUST_0707,88,7,24,800.39,114.34142857142857,2,Dormant
CUST_0708,105,6,33,1447.16,241.19333333333336,2,Dormant
CUST_0709,148,1,3,41.22,41.22,0,At Risk / Lost
CUST_0710,44,17,109,3209.5899999999997,188.79941176470587,1,VIP
CUST_0711,5,12,137,5422.819999999999,451.9016666666666,1,VIP
CUST_0712,355,1,5,350.05,350.05,0,At Risk / Lost
CUST_0713,10,5,16,467.36,93.47200000000001,3,Standard
CUST_0714,166,4,24,725.81,181.4525,2,Dormant
CUST_0715,188,1,5,144.57999999999998,144.57999999999998,0,At Risk / Lost
CUST_0716,16,23,126,6796.96,295.52,1,VIP
CUST_0717,2,22,253,13230.939999999999,601.4063636363636,1,VIP
CUST_0718,86,7,48,1474.62,210.66,2,Dormant
CUST_0719,1,17,103,6151.35,361.84411764705885,1,VIP
CUST_0720,95,2,4,229.03,114.515,0,At Risk / Lost
CUST_0721,19,6,42,1358.7099999999998,226.45166666666663,3,Standard
CUST_0722,63,5,31,594.48,118.896,2,Dormant
CUST_0723,54,3,14,675.5300000000001,225.1766666666667,2,Dormant
CUST_0724,10,4,11,429.15,107.2875,3,Standard
CUST_0725,10,5,39,1294.01,258.802,3,Standard
CUST_0726,29,9,87,5102.05,566.8944444444445,1,VIP
CUST_0727,305,2,16,638.09,319.045,0,At Risk / Lost
CUST_0728,16,6,32,657.76,109.62666666666667,3,Standard
CUST_0729,53,4,25,1231.8100000000002,307.95250000000004,2,Dormant
CUST_0730,271,1,5,275.2,275.2,0,At Risk / Lost
CUST_0731,274,2,7,169.84,84.92,0,At Risk / Lost
CUST_0732,231,2,5,251.17,125.585,0,At Risk / Lost
CUST_0733,2,13,100,2568.21,197.55461538461537,1,VIP
CUST_0734,34,4,27,567.9100000000001,141.97750000000002,2,Dormant
CUST_0735,198,1,13,337.78999999999996,337.78999999999996,0,At Risk / Lost
CUST_0736,3,47,318,26314.72,559.8876595744681,1,VIP
CUST_0737,2,6,42,1120.99,186.83166666666668,3,Standard
CUST_0738,29,2,7,125.4,62.7,0,At Risk / Lost
CUST_0739,235,1,2,51.48,51.48,0,At Risk / Lost
CUST_0740,130,4,20,431.85,107.9625,2,Dormant
CUST_0741,324,1,4,196.96,196.96,0,At Risk / Lost
CUST_0742,6,7,33,1176.33,168.04714285714286,3,Standard
CUST_0743,42,7,58,2240.0600000000004,320.0085714285715,2,Dormant
CUST_0744,28,18,90,3350.55,186.14166666666668,1,VIP
CUST_0745,67,1,5,180.01,180.01,0,At Risk / Lost
CUST_0746,18,6,37,756.9300000000001,126.15500000000002,3,Standard
CUST_0747,70,5,35,1408.8299999999997,281.76599999999996,2,Dormant
CUST_0748,48,9,121,4196.33,466.25888888888886,2,Dormant
CUST_0749,2,23,424,35018.7,1522.5521739130434,1,VIP
CUST_0750,40,8,77,4190.94,523.8675,2,Dormant
CUST_0751,51,7,41,894.9599999999999,127.85142857142856,2,Dormant
CUST_0752,43,1,2,50.78,50.78,0,At Risk / Lost
CUST_0753,56,1,2,51.12,51.12,0,At Risk / Lost
CUST_0754,13,31,464,39013.53999999999,1258.5012903225804,1,VIP
CUST_0755,33,20,218,8274.730000000001,413.7365000000001,1,VIP
CUST_0756,26,1,4,108.44,108.44,0,At Risk / Lost
CUST_0757,321,1,4,141.68,141.68,0,At Risk / Lost
CUST_0758,51,20,223,9395.84,469.79200000000003,1,VIP
CUST_0759,155,1,5,293.29999999999995,293.29999999999995,0,At Risk / Lost
CUST_0760,49,2,13,587.6200000000001,293.81000000000006,2,Dormant
CUST_0761,55,6,36,909.8399999999999,151.64,2,Dormant
CUST_0762,158,6,14,511.82000000000005,85.30333333333334,2,Dormant
CUST_0763,22,8,98,2871.5499999999997,358.94374999999997,3,Standard
CUST_0764,286,1,3,17.91,17.91,0,At Risk / Lost
CUST_0765,59,3,9,311.17,103.72333333333334,2,Dormant
CUST_0766,19,22,169,6722.340000000001,305.56090909090915,1,VIP
CUST_0767,7,4,12,525.4100000000001,131.35250000000002,3,Standard
CUST_0768,351,1,4,54.72,54.72,0,At Risk / Lost
CUST_0769,25,9,91,4128.130000000001,458.68111111111125,1,VIP
CUST_0770,27,32,224,19219.379999999997,600.6056249999999,1,VIP
CUST_0771,214,3,12,500.87,166.95666666666668,2,Dormant
CUST_0772,191,1,4,175.68,175.68,0,At Risk / Lost
CUST_0773,156,1,12,209.75,209.75,0,At Risk / Lost
CUST_0774,83,6,29,816.66,136.10999999999999,2,Dormant
CUST_0775,102,1,10,421.51000000000005,421.51000000000005,0,At Risk / Lost
CUST_0776,132,1,1,27.76,27.76,0,At Risk / Lost
CUST_0777,1,16,191,8615.0,538.4375,1,VIP
CUST_0778,37,1,1,20.22,20.22,0,At Risk / Lost
CUST_0779,336,2,9,244.05,122.025,0,At Risk / Lost
CUST_0780,5,13,173,6142.6,472.5076923076923,1,VIP
CUST_0781,4,24,168,6809.97,283.74875000000003,1,VIP
CUST_0782,86,1,4,100.88,100.88,0,At Risk / Lost
CUST_0783,3,4,29,968.2,242.05,3,Standard
CUST_0784,8,11,106,3482.5499999999993,316.59545454545446,1,VIP
CUST_0785,72,4,27,476.59,119.1475,2,Dormant
CUST_0786,59,5,49,2156.4300000000003,431.28600000000006,2,Dormant
CUST_0787,56,2,10,250.12,125.06,0,At Risk / Lost
CUST_0788,251,1,3,124.38,124.38,0,At Risk / Lost
CUST_0789,30,38,511,53107.65000000001,1397.5697368421054,1,VIP
CUST_0790,29,13,69,2582.7300000000005,198.6715384615385,1,VIP
CUST_0791,76,6,32,1408.39,234.73166666666668,2,Dormant
CUST_0792,30,3,14,352.89000000000004,117.63000000000001,2,Dormant
CUST_0793,118,4,25,536.47,134.1175,2,Dormant
CUST_0794,42,5,19,680.68,136.136,2,Dormant
CUST_0795,33,9,64,3037.25,337.47222222222223,2,Dormant
CUST_0796,167,2,16,646.0400000000001,323.02000000000004,2,Dormant
CUST_0797,76,1,3,100.80000000000001,100.80000000000001,0,At Risk / Lost
CUST_0798,219,1,2,37.14,37.14,0,At Risk / Lost
CUST_0799,10,7,34,976.94,139.56285714285715,3,Standard
CUST_0800,135,1,4,115.32,115.32,0,At Risk / Lost
CUST_0801,116,1,11,286.66999999999996,286.66999999999996,0,At Risk / Lost
CUST_0802,12,41,769,83148.19,2028.0046341463415,1,VIP
CUST_0803,106,7,32,948.97,135.56714285714287,2,Dormant
CUST_0804,23,15,160,8337.27,555.818,1,VIP
CUST_0805,249,1,9,388.14,388.14,0,At Risk / Lost
CUST_0806,100,7,37,1986.54,283.7914285714286,2,Dormant
CUST_0807,46,6,34,807.1199999999999,134.51999999999998,2,Dormant
CUST_0808,9,6,19,644.35,107.39166666666667,3,Standard
CUST_0809,17,4,21,731.53,182.8825,3,Standard
CUST_0810,116,4,34,865.35,216.3375,2,Dormant
CUST_0811,2,5,32,1627.33,325.466,3,Standard
CUST_0812,86,6,36,1268.65,211.4416666666667,2,Dormant
CUST_0813,13,18,146,5866.419999999999,325.91222222222217,1,VIP
CUST_0814,1,18,139,4939.09,274.3938888888889,1,VIP
CUST_0815,53,6,30,879.6499999999999,146.60833333333332,2,Dormant
CUST_0816,174,1,2,11.7,11.7,0,At Risk / Lost
CUST_0817,19,18,101,5265.4800000000005,292.5266666666667,1,VIP
CUST_0818,171,4,14,370.38000000000005,92.59500000000001,2,Dormant
CUST_0819,265,2,11,164.78,82.39,0,At Risk / Lost
CUST_0820,85,5,26,618.0300000000001,123.60600000000002,2,Dormant
CUST_0821,353,2,7,281.03000000000003,140.51500000000001,0,At Risk / Lost
CUST_0822,192,2,18,506.18999999999994,253.09499999999997,0,At Risk / Lost
CUST_0823,89,5,21,945.4699999999998,189.09399999999997,2,Dormant
CUST_0824,329,1,5,24.049999999999997,24.049999999999997,0,At Risk / Lost
CUST_0825,56,11,85,3746.6699999999996,340.6063636363636,2,Dormant
CUST_0826,19,7,28,656.5,93.78571428571429,3,Standard
CUST_0827,60,5,43,1493.2099999999998,298.64199999999994,2,Dormant
CUST_0828,4,20,237,15451.42,772.571,1,VIP
CUST_0829,38,2,18,427.49,213.745,2,Dormant
CUST_0830,314,2,29,1237.8200000000002,618.9100000000001,2,Dormant
CUST_0831,61,6,39,1356.29,226.04833333333332,2,Dormant
CUST_0832,269,1,2,32.52,32.52,0,At Risk / Lost
CUST_0833,9,19,132,5197.25,273.5394736842105,1,VIP
CUST_0834,15,17,183,6604.24,388.48470588235296,1,VIP
CUST_0835,182,1,5,153.6,153.6,0,At Risk / Lost
CUST_0836,8,18,124,5499.990000000001,305.55500000000006,1,VIP
CUST_0837,9,29,465,39377.630000000005,1357.8493103448277,1,VIP
CUST_0838,11,12,70,3875.6000000000004,322.9666666666667,1,VIP
CUST_0839,77,7,45,1891.93,270.2757142857143,2,Dormant
CUST_0840,24,7,24,1139.8600000000001,162.83714285714288,3,Standard
CUST_0841,5,4,18,877.5799999999998,219.39499999999995,3,Standard
CUST_0842,67,1,10,187.49,187.49,0,At Risk / Lost
CUST_0843,128,2,13,751.8499999999999,375.92499999999995,2,Dormant
CUST_0844,298,2,8,174.79,87.395,0,At Risk / Lost
CUST_0845,72,20,122,5688.74,284.437,1,VIP
CUST_0846,18,40,420,32782.22,819.5555,1,VIP
CUST_0847,5,7,43,1815.6100000000001,259.3728571428572,3,Standard
CUST_0848,348,1,2,55.8,55.8,0,At Risk / Lost
CUST_0849,144,1,1,16.55,16.55,0,At Risk / Lost
